Application ID,No of times 90 DPD or worse in last 6 months,No of times 60 DPD or worse in last 6 months,No of times 30 DPD or worse in last 6 months,No of times 90 DPD or worse in last 12 months,No of times 60 DPD or worse in last 12 months,No of times 30 DPD or worse in last 12 months,Avgas CC Utilization in last 12 months,No of trades opened in last 6 months,No of trades opened in last 12 months,No of PL trades opened in last 6 months,No of PL trades opened in last 12 months,No of Inquiries in last 6 months (excluding home & auto loans),No of Inquiries in last 12 months (excluding home & auto loans),Presence of open home loan,Outstanding Balance,Total No of Trades,Presence of open auto loan,Performance Tag
58031034,0,0,0,0,0,0,8,1,1,0,0,0,0,0,16662,2,0,0
154300197,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9538,1,0,0
371679465,0,0,0,0,0,0,7,0,1,0,0,0,0,1,2994131,3,0,0
651753616,0,0,0,0,0,0,9,1,2,0,0,0,0,0,8884,3,0,1
197874946,0,0,0,0,0,0,10,1,2,0,0,0,0,0,21894,3,0,0
238592116,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3003098,4,0,0
36978499,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2992426,1,0,0
895541015,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2990813,5,0,0
594802830,0,0,0,0,0,0,15,1,1,0,0,0,0,0,4721,3,0,0
669448075,0,0,0,0,0,0,5,1,1,0,0,0,0,0,14162,2,0,0
920235479,0,0,0,0,0,0,13,0,1,0,0,0,0,1,2998785,4,0,0
388236460,0,0,0,0,0,0,14,1,1,0,0,0,0,1,2992167,3,0,0
662675811,0,0,0,0,0,0,11,1,1,0,0,0,0,1,2992823,1,0,0
667932644,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2991435,2,0,0
947978347,0,0,0,0,0,0,8,1,2,0,0,0,0,0,15797,4,0,0
556253254,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11772,2,0,0
219624341,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2993149,3,0,0
379682446,0,0,0,0,0,0,13,0,1,0,0,0,0,0,7404,2,0,0
535288966,0,0,0,0,0,0,8,1,2,0,0,0,0,0,3169,2,0,0
734878799,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2997023,1,0,0
108578967,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2999945,2,0,0
21899343,0,0,0,0,0,0,6,1,2,0,0,0,0,0,3800,5,0,0
466947501,0,0,0,0,0,0,7,0,1,0,0,0,0,0,13697,4,0,0
708563164,0,0,0,0,0,0,6,1,2,0,0,0,0,1,3720558,4,1,0
110063527,0,0,0,0,0,0,9,0,1,0,0,0,0,0,12732,2,0,0
521305880,0,0,0,0,0,0,9,0,1,0,0,0,0,1,3221135,3,1,0
431760831,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2991046,2,0,0
415200191,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2989740,4,0,0
914966087,0,0,0,0,0,0,5,1,1,0,0,0,0,0,6286,2,0,0
982684122,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
167351073,0,0,0,0,0,0,1,1,2,0,0,0,0,0,496658,4,1,0
250526316,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10534,3,0,0
899343768,0,0,0,0,0,0,5,1,2,0,0,0,0,0,20850,2,0,0
841610930,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2994020,3,0,0
809229543,0,0,0,0,0,0,10,0,0,0,0,0,0,1,2991561,2,0,0
233987346,0,0,0,0,0,0,8,1,2,0,0,0,0,0,3661,4,0,0
208706398,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3000136,2,0,0
10823506,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1494,1,0,0
62184769,0,0,0,0,0,0,13,0,0,0,0,0,0,1,2994149,2,0,0
838672300,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2990627,3,0,0
150747330,0,0,0,0,0,0,12,1,1,0,0,0,0,0,13214,2,0,0
10724830,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2992325,3,0,0
847270747,0,0,0,0,0,0,8,1,1,0,0,0,0,1,3002572,2,0,0
745670855,0,0,0,0,0,0,13,0,1,0,0,0,0,0,29508,3,0,0
960653706,0,0,0,0,0,0,5,1,1,0,0,0,0,1,3661478,3,1,0
569263867,0,0,0,0,0,0,5,1,1,0,0,0,0,0,9520,4,0,0
419815145,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19971,1,0,0
492307615,0,0,0,0,0,0,12,0,0,0,0,0,0,0,24153,1,0,0
700114610,0,0,0,0,0,0,6,1,2,0,0,0,0,0,3694,3,0,0
263709887,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2995555,1,0,0
110091211,0,0,0,0,0,0,2,1,1,0,0,0,0,0,15278,3,0,0
576334140,0,0,0,0,0,0,15,1,1,0,0,0,0,0,408982,3,1,0
952296559,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3674562,2,1,0
831356580,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2991963,2,0,0
533548671,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2995989,3,0,0
423577850,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2994943,2,0,0
906364272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,3,0,0
581094309,0,0,0,0,0,0,14,1,1,0,0,0,0,0,25185,3,0,0
411854324,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2999504,2,0,0
498611536,0,0,0,0,0,0,6,0,1,0,0,0,0,0,20260,1,0,0
30267517,0,0,0,0,0,0,7,0,1,0,0,0,0,0,20603,4,0,0
53933334,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2991353,3,0,0
149528904,0,0,0,0,0,0,6,1,2,0,0,0,0,0,11027,5,0,0
547518219,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2992329,4,0,0
958867344,0,0,0,0,0,0,12,1,1,0,0,0,0,0,2136,4,0,0
751595818,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3011042,2,0,0
68720007,0,0,0,0,0,0,9,0,1,0,0,0,0,1,3003029,3,0,0
53438907,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2994538,3,0,0
392901899,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13151,2,0,0
908974458,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2990061,1,0,0
952557092,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2993477,4,0,0
418100592,0,0,0,0,0,0,12,0,1,0,0,0,0,0,373,3,0,0
653287328,0,0,0,0,0,0,8,1,1,0,0,0,0,1,3006815,3,0,0
539740352,0,0,0,0,0,0,10,2,3,0,0,0,0,1,2992237,4,0,0
455391398,0,0,0,0,0,0,1,1,1,0,0,0,0,0,384352,3,1,0
772306819,0,0,0,0,0,0,14,1,2,0,0,0,0,0,1157,4,0,0
290261491,0,0,0,0,0,0,8,0,1,0,0,0,0,0,921,2,0,0
211911150,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14383,1,0,0
534651230,0,0,0,0,0,0,8,1,2,0,0,0,0,1,3883275,3,1,0
839509273,0,0,0,0,0,0,5,0,1,0,0,0,0,0,14803,3,0,0
932368942,0,0,0,0,0,0,5,1,2,0,0,0,0,1,3207289,2,1,0
104349448,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2995757,3,0,0
7203208,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2993983,2,0,0
372128603,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2998606,5,0,0
970776075,0,0,0,0,0,0,12,1,2,0,0,0,0,0,693938,2,1,0
522296731,0,0,0,0,0,0,3,1,1,0,0,0,0,1,2995109,4,0,0
321355377,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2993219,2,0,0
28991179,0,0,0,0,0,0,13,0,1,0,0,0,0,0,2158,3,0,0
637092004,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2995178,4,0,0
847549620,0,0,0,0,0,0,12,1,2,0,0,0,0,0,740337,4,1,0
661265105,0,0,0,0,0,0,7,1,1,0,0,0,0,0,5094,3,0,0
345419062,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2996757,1,0,0
797464328,0,0,0,0,0,0,10,0,0,0,0,0,0,1,2992474,2,0,0
297926175,0,0,0,0,0,0,10,1,2,0,0,0,0,0,14500,4,0,0
422770648,0,0,0,0,0,0,4,0,1,0,0,0,0,0,398898,2,1,0
610475409,0,0,0,0,0,0,6,1,2,0,0,0,0,1,3487893,3,1,0
543839698,0,0,0,0,0,0,6,0,1,0,0,0,0,0,15873,2,0,0
530527603,0,0,0,0,0,0,9,1,1,0,0,0,0,1,3345524,3,1,0
144558935,0,0,0,0,0,0,5,1,1,0,0,0,0,0,313140,2,1,0
175935199,0,0,0,0,0,0,5,0,1,0,0,0,0,1,3007204,2,0,0
551575246,0,0,0,0,0,0,6,1,2,0,0,0,0,0,21480,4,0,0
65648367,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2992329,3,0,0
561232158,0,0,0,0,0,0,5,1,1,0,0,0,0,1,3481687,3,1,0
899996883,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2997768,3,0,0
526566872,0,0,0,0,0,0,13,0,1,0,0,0,0,1,2990402,1,0,0
278970234,0,0,0,0,0,0,10,1,2,0,0,0,0,1,3877309,3,1,0
650180732,0,0,0,0,0,0,5,1,2,0,0,0,0,0,14870,4,0,0
644402936,0,0,0,0,0,0,7,1,1,0,0,0,0,0,6495,3,0,0
364550162,0,0,0,0,0,0,7,0,1,0,0,0,0,1,3006605,1,0,0
957886445,0,0,0,0,0,0,11,1,1,0,0,0,0,0,8518,2,0,0
899599451,0,0,0,0,0,0,5,1,1,0,0,0,0,1,3216562,2,1,0
693101116,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11648,1,0,0
310101954,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2997320,2,0,0
342766263,0,0,0,0,0,0,7,0,1,0,0,0,0,1,2990221,2,0,0
499189762,0,0,0,0,0,0,6,0,1,0,0,0,0,1,3864398,2,1,0
984549917,0,0,0,0,0,0,14,0,1,0,0,0,0,1,2990114,3,0,0
724813655,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2992538,3,0,0
855528491,0,0,0,0,0,0,13,1,1,0,0,0,0,0,4159,4,0,0
675018784,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2991506,3,0,0
424048012,0,0,0,0,0,0,9,1,2,0,0,0,0,1,3004504,3,0,0
252970397,0,0,0,0,0,0,11,0,1,0,0,0,0,0,340606,1,1,0
725224472,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2997055,3,0,0
634612222,0,0,0,0,0,0,11,0,0,0,0,0,0,1,3006715,3,0,0
677783843,0,0,0,0,0,0,15,1,2,0,0,0,0,1,2991881,5,0,0
113065125,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2999896,4,0,0
275899733,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3509374,1,1,0
540774443,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2995661,4,0,0
132071208,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2998260,1,0,0
601432702,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1033,2,0,0
450172510,0,0,0,0,0,0,5,1,2,0,0,0,0,0,22087,3,0,0
201042040,0,0,0,0,0,0,8,1,2,0,0,0,0,0,1367,4,0,0
620628524,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2991351,4,0,0
889245816,0,0,0,0,0,0,15,1,2,0,0,0,0,0,6294,5,0,0
924920608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21062,2,0,0
235715172,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2999347,2,0,0
317610928,0,0,0,0,0,0,8,1,2,0,0,0,0,1,3002545,3,0,0
436150926,0,0,0,0,0,0,15,0,1,0,0,0,0,0,5746,1,0,0
105807413,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7096,3,0,0
129365188,0,0,0,0,0,0,4,1,2,0,0,0,0,0,1390,2,0,0
792667687,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12680,1,0,0
548869331,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2993233,2,0,0
801089718,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14873,2,0,0
617386424,0,0,0,0,0,0,6,0,0,0,0,0,0,1,3004856,2,0,0
442282848,0,0,0,0,0,0,8,1,1,0,0,0,0,1,3013082,2,0,0
245792626,0,0,0,0,0,0,10,1,2,0,0,0,0,0,266871,4,1,0
815658048,0,0,0,0,0,0,13,1,2,0,0,0,0,0,173826,2,1,0
265259235,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2999696,3,0,0
801469211,0,0,0,0,0,0,4,1,2,0,0,0,0,1,2997970,4,0,0
14695743,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3304475,4,1,0
54089825,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2992063,4,0,0
376921839,0,0,0,0,0,0,13,0,1,0,0,0,0,1,2994276,3,0,0
51065922,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2994551,1,0,0
851978912,0,0,0,0,0,0,5,0,1,0,0,0,0,0,627601,3,1,0
97016015,0,0,0,0,0,0,7,1,2,0,0,0,0,0,19296,3,0,0
283595270,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2997254,3,0,0
775413107,0,0,0,0,0,0,4,1,2,0,0,0,0,0,831225,4,1,0
4249818,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2996381,4,0,0
679516770,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2994077,2,0,0
265935577,0,0,0,0,0,0,10,1,1,0,0,0,0,0,9172,2,0,0
720535507,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
268095888,0,0,0,0,0,0,10,1,1,0,0,0,0,1,2991459,3,0,0
588417745,0,0,0,0,0,0,15,1,2,0,0,0,0,0,7765,4,0,0
317450677,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2994915,2,0,0
468465323,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2994379,3,0,0
858336726,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8097,1,0,0
164503446,0,0,0,0,0,0,12,0,1,0,0,0,0,1,3001458,4,0,0
552057936,0,0,0,0,0,0,9,0,1,0,0,0,0,1,3000875,4,0,0
877372074,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
570693986,0,0,0,0,0,0,9,0,1,0,0,0,0,1,3012414,3,0,0
723592834,0,0,0,0,0,0,7,1,2,0,0,0,0,0,10134,2,0,0
780179423,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3002744,3,0,0
368232932,0,0,0,0,0,0,7,2,2,0,0,0,0,0,1959,5,0,0
911745686,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2992524,2,0,0
358882217,0,0,0,0,0,0,11,1,2,0,0,0,0,1,3005251,4,0,0
422786428,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13387,2,0,0
253433583,0,0,0,0,0,0,2,1,1,0,0,0,0,1,2989797,2,0,0
697767018,0,0,0,0,0,0,10,1,2,0,0,0,0,1,3816239,3,1,0
131153750,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2995554,2,0,0
55702924,0,0,0,0,0,0,5,0,0,0,0,0,0,0,671,3,0,0
191467109,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2994446,2,0,0
476896881,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2990174,1,0,0
568773679,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3000185,2,0,0
148294663,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2989961,3,0,0
477642929,0,0,0,0,0,0,10,1,2,0,0,0,0,1,3002897,4,0,0
336234853,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2995323,1,0,0
435344469,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3856588,1,1,0
57039282,0,0,0,0,0,0,7,1,2,0,0,0,0,0,2801,5,0,0
888315014,0,0,0,0,0,0,2,1,2,0,0,0,0,1,2996071,4,0,0
729324316,0,0,0,0,0,0,10,0,1,0,0,0,0,0,17918,2,0,0
819479884,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2996285,4,0,0
359899584,0,0,0,0,0,0,9,1,2,0,0,0,0,1,3005633,4,0,0
470725047,0,0,0,0,0,0,9,1,2,0,0,0,0,0,6592,3,0,0
809155145,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2991556,4,0,0
92768578,0,0,0,0,0,0,12,1,1,0,0,0,0,0,2333,2,0,0
277103008,0,0,0,0,0,0,5,0,1,0,0,0,0,0,7250,1,0,0
610364848,0,0,0,0,0,0,6,1,2,0,0,0,0,0,1266,4,0,0
805912268,0,0,0,0,0,0,13,1,2,0,0,0,0,1,2991558,4,0,0
918039183,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2996085,2,0,0
646996526,0,0,0,0,0,0,12,1,1,0,0,0,0,1,3046151,1,1,0
845296145,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2997540,4,0,0
817529425,0,0,0,0,0,0,5,1,1,0,0,0,0,1,3004948,1,0,0
599070662,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2993852,3,0,0
473714344,0,0,0,0,0,0,3,1,2,0,0,0,0,1,3000981,3,0,0
312023870,0,0,0,0,0,0,6,1,2,0,0,0,0,1,3007884,3,0,0
796437351,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3002774,1,0,0
334540980,0,0,0,0,0,0,2,1,2,0,0,0,0,1,3008660,4,0,0
900920242,0,0,0,0,0,0,8,1,2,0,0,0,0,0,5526,5,0,0
553917202,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2994491,2,0,0
708704977,0,0,0,0,0,0,12,0,0,0,0,0,0,1,3487694,2,1,0
866444196,0,0,0,0,0,0,7,1,1,0,0,0,0,0,7548,1,0,0
233673327,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3004066,3,0,0
869653115,0,0,0,0,0,0,9,2,2,0,0,0,0,0,4916,3,0,0
131296163,0,0,0,0,0,0,6,1,1,0,0,0,0,0,43003,3,1,0
9928442,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3099476,4,1,0
679541613,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2989017,1,0,0
947256473,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3824,2,0,0
688912334,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3008064,1,0,0
178658063,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3001208,2,0,0
812352629,0,0,0,0,0,0,12,1,2,0,0,0,0,0,14897,5,0,0
169005898,0,0,0,0,0,0,11,1,2,0,0,0,0,0,15749,3,0,0
525153619,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3004677,1,0,0
292128981,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1627,1,0,0
972954313,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4823,1,0,0
933011145,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2990200,2,0,0
344491176,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2995726,2,0,0
920083644,0,0,0,0,0,0,14,0,1,0,0,0,0,1,2989068,4,0,0
920681664,0,0,0,0,0,0,8,1,2,0,0,0,0,1,3016383,4,0,0
933024283,0,0,0,0,0,0,7,0,1,0,0,0,0,0,473136,4,1,0
981973860,0,0,0,0,0,0,4,1,2,0,0,0,0,0,3165,2,0,0
408281048,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2993735,1,0,0
402712733,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2996417,1,0,0
334934303,0,0,0,0,0,0,8,1,2,0,0,0,0,0,16510,4,0,0
163547979,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2991453,3,0,0
334665575,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2991628,3,0,0
20382564,0,0,0,0,0,0,7,0,1,0,0,0,0,1,3816773,3,1,0
218207181,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2991692,1,0,0
187294655,0,0,0,0,0,0,7,1,2,0,0,0,0,1,3002372,4,0,0
190043718,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2992871,1,0,0
16928719,0,0,0,0,0,0,5,0,1,0,0,0,0,0,18320,4,0,0
590493754,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2996166,2,0,0
420610751,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2999020,3,0,0
786827195,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2989560,4,0,0
179345699,0,0,0,0,0,0,10,1,1,0,0,0,0,1,2987958,2,0,0
773184436,0,0,0,0,0,0,6,1,2,0,0,0,0,1,3006815,4,0,0
466494863,0,0,0,0,0,0,5,0,1,0,0,0,0,0,13145,1,0,0
166053803,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14948,3,0,0
809421412,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2990502,3,0,0
485150337,0,0,0,0,0,0,9,1,1,0,0,0,0,0,14560,2,0,0
30870493,0,0,0,0,0,0,3,1,2,0,0,0,0,0,708737,3,1,0
988180545,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2995211,1,0,0
742866405,0,0,0,0,0,0,11,1,1,0,0,0,0,0,6766,4,0,0
52536183,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1061,4,0,0
404834425,0,0,0,0,0,0,10,1,2,0,0,0,0,0,13667,4,0,0
336245441,0,0,0,0,0,0,9,1,2,0,0,0,0,0,310578,3,1,0
975786946,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2996070,1,0,0
607368409,0,0,0,0,0,0,15,1,2,0,0,0,0,0,2670,2,0,0
407801828,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3728,2,0,0
398038741,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2989657,3,0,0
746918664,0,0,0,0,0,0,4,1,2,0,0,0,0,1,2993744,4,0,0
730045847,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2993010,2,0,0
690360462,0,0,0,0,0,0,5,0,1,0,0,0,0,0,9095,2,0,0
237543513,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2997930,3,0,0
40872336,0,0,0,0,0,0,13,1,2,0,0,0,0,1,2994740,4,0,0
674366864,0,0,0,0,0,0,9,1,2,0,0,0,0,0,12812,4,0,0
964435846,0,0,0,0,0,0,6,1,2,0,0,0,0,0,13198,2,0,0
991928686,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2990632,3,0,0
977026717,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2992033,3,0,0
75365004,0,0,0,0,0,0,14,1,2,0,0,0,0,1,2995483,5,0,0
41889073,0,0,0,0,0,0,6,0,1,0,0,0,0,0,13069,3,0,0
523111030,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2998823,4,0,0
369681691,0,0,0,0,0,0,6,1,2,0,0,0,0,0,3614,3,0,0
354831541,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2997725,3,0,0
165891658,0,0,0,0,0,0,5,0,1,0,0,0,0,0,227,2,0,0
122589612,0,0,0,0,0,0,4,0,1,0,0,0,0,0,8148,3,0,0
475744053,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2992555,4,0,0
284335186,0,0,0,0,0,0,7,0,1,0,0,0,0,1,3004503,2,0,0
596510920,0,0,0,0,0,0,11,1,2,0,0,0,0,0,5868,4,0,0
453857490,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2998810,4,0,0
336199741,0,0,0,0,0,0,8,1,2,0,0,0,0,1,3002944,4,0,0
243116646,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2936,1,0,0
428919772,0,0,0,0,0,0,10,1,2,0,0,0,0,1,3677898,2,1,0
581526931,0,0,0,0,0,0,11,1,1,0,0,0,0,1,2991960,2,0,0
358189194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59598,2,1,0
958798965,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2996729,2,0,0
421585403,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0
686154027,0,0,0,0,0,0,12,0,1,0,0,0,0,1,3174994,3,1,0
650403510,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2989298,3,0,0
750283450,0,0,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0
40191815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1385,1,0,0
807359115,0,0,0,0,0,0,10,1,2,0,0,0,0,0,4637,3,0,0
74371041,0,0,0,0,0,0,6,0,1,0,0,0,0,0,20081,2,0,0
660938002,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2989202,4,0,0
817877247,0,0,0,0,0,0,12,1,1,0,0,0,0,0,158,3,0,0
792544578,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2993294,3,0,0
511459861,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2989009,3,0,0
295416659,0,0,0,0,0,0,7,1,2,0,0,0,0,1,3001532,3,0,0
14430879,0,0,0,0,0,0,6,1,1,0,0,0,0,0,6981,1,0,0
294255443,0,0,0,0,0,0,12,1,1,0,0,0,0,0,4793,4,0,0
510860689,0,0,0,0,0,0,13,0,0,0,0,0,0,1,2998622,1,0,0
642657439,0,0,0,0,0,0,6,1,2,0,0,0,0,0,478,4,0,0
842745102,0,0,0,0,0,0,6,1,2,0,0,0,0,0,1663,2,0,0
997725250,0,0,0,0,0,0,7,1,2,0,0,0,0,1,3008959,4,0,0
918679598,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3780163,1,1,0
505345414,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2989964,5,0,0
845699588,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2996818,3,0,0
742255923,0,0,0,0,0,0,13,0,1,0,0,0,0,0,719694,1,1,0
858985027,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2988535,3,0,0
672372685,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
678473614,0,0,0,0,0,0,6,1,2,0,0,0,0,0,527095,5,1,0
862999769,0,0,0,0,0,0,7,0,1,0,0,0,0,1,3027418,1,1,0
582386363,0,0,0,0,0,0,13,0,1,0,0,0,0,0,239,3,0,0
739351398,0,0,0,0,0,0,12,1,1,0,0,0,0,1,2994549,2,0,0
919552962,0,0,0,0,0,0,11,1,1,0,0,0,0,0,1495,4,0,0
549049513,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1986,2,0,0
746007562,0,0,0,0,0,0,9,1,1,0,0,0,0,0,568222,2,1,0
916355272,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5912,1,0,0
340363843,0,0,0,0,0,0,11,1,1,0,0,0,0,1,2995661,3,0,0
219106546,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10912,2,0,0
947936063,0,0,0,0,0,0,12,1,1,0,0,0,0,0,538,2,0,0
148048363,0,0,0,0,0,0,9,1,2,0,0,0,0,0,6820,4,0,0
141682945,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2987970,3,0,0
731950287,0,0,0,0,0,0,12,1,1,0,0,0,0,1,2998612,4,0,0
450224411,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2992361,4,0,0
708547937,0,0,0,0,0,0,6,1,2,0,0,0,0,0,588538,4,1,0
280354498,0,0,0,0,0,0,10,1,1,0,0,0,0,0,515286,3,1,0
711823035,0,0,0,0,0,0,10,1,2,0,0,0,0,0,24051,4,0,0
97443652,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2998446,2,0,0
176405056,0,0,0,0,0,0,1,1,2,0,0,0,0,0,6837,4,0,0
585006816,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3008178,4,0,0
460479542,0,0,0,0,0,0,8,1,1,0,0,0,0,0,14599,3,0,0
